1558792228.07,-15.7542142868,0.0,100,100
1558792228.27,-20.3457202911,0.0,100,100
1558792228.46,0.0,0.0,100,100
1558792386.58,-6.58921813965,-15.0,100,100
1558792386.78,-11.1692552567,-15.0,100,100
1558792386.98,-15.757569313,-15.0,100,100
1558792387.19,-20.3378925323,-15.0,100,100
1558792387.39,-24.9146060944,-15.0,100,100
1558792387.6,-29.4962329865,-15.0,100,100
1558792387.8,-34.071937561,-15.0,100,100
1558792388.0,-38.6372489929,-15.0,100,100
1558792388.21,-43.1985054016,-15.0,100,100
1558792388.38,0.0,0.0,100,100
1558792454.66,-6.55829620361,-15.0,100,100
1558792454.87,-11.1004838943,-15.0,100,100
1558792455.07,-15.6600475311,-15.0,100,100
1558792455.27,-20.2148723602,-15.0,100,100
1558792455.48,-24.765827179,-15.0,100,100
1558792455.68,-29.3129444122,-15.0,100,100
1558792455.89,-33.8586959839,-15.0,100,100
1558792456.09,-38.4010887146,-15.0,100,100
1558792456.29,-42.9369506836,-15.0,100,100
1558792456.46,0.0,0.0,100,100
1558793165.55,-5.30558824539,-15.0,100,100
1558793165.75,-10.6049280167,-15.0,100,100
1558793165.96,-15.8951568604,-15.0,100,100
1558793166.16,-21.1814479828,-15.0,100,100
1558793166.37,-26.4635601044,-15.0,100,100
1558793166.57,-31.7413272858,-15.0,100,100
1558793166.77,-37.0171661377,-15.0,100,100
1558793166.98,-42.2881088257,-15.0,100,100
1558793167.18,-47.5531654358,-15.0,100,100
1558793167.35,0.0,0.0,100,100
1558793336.88,0.0316134132445,-15.0,100,100
1558793337.08,0.0682022124529,-15.0,100,100
1558793337.29,0.110481746495,-15.0,100,100
1558793337.49,0.156703740358,-15.0,100,100
1558793337.69,0.207585737109,-15.0,100,100
1558793337.9,0.259975701571,-15.0,100,100
1558793338.1,0.313033103943,-15.0,100,100
1558793338.3,0.369172424078,-15.0,100,100
1558793338.51,0.425835192204,-15.0,100,100
1558793338.68,0.0,0.0,100,100
1558793421.48,0.414049237967,15.0,100,100
1558793421.68,0.849197328091,15.0,100,100
1558793421.89,1.25819933414,15.0,100,100
1558793422.09,1.71292448044,15.0,100,100
1558793422.29,2.11664199829,15.0,100,100
1558793422.5,2.51674604416,15.0,100,100
1558793422.7,2.92259430885,15.0,100,100
1558793422.9,3.27677845955,15.0,100,100
1558793423.11,3.8163831234,15.0,100,100
1558793423.27,0.0,0.0,100,100
1558793442.99,0.402101486921,25.0,100,100
1558793443.2,0.511311113834,25.0,100,100
1558793443.4,0.462380111217,25.0,100,100
1558793443.6,0.771317183971,25.0,100,100
1558793443.81,0.802113890648,25.0,100,100
1558793444.01,1.02349948883,25.0,100,100
1558793444.21,1.55979549885,25.0,100,100
1558793444.42,2.12806153297,25.0,100,100
1558793444.62,2.78949689865,25.0,100,100
1558793444.79,0.0,0.0,100,100
1558793473.5,-1.36470353603,-15.0,100,100
1558793473.7,-1.86626684666,-15.0,100,100
1558793473.91,-1.5742431879,-15.0,100,100
1558793474.11,-0.889508426189,-15.0,100,100
1558793474.32,0.112879775465,-15.0,100,100
1558793474.52,1.47153091431,-15.0,100,100
1558793474.72,2.60909414291,-15.0,100,100
1558793474.93,4.09723567963,-15.0,100,100
1558793475.13,5.9774684906,-15.0,100,100
1558793475.3,0.0,0.0,100,100
1558793481.32,-0.563021659851,-15.0,100,100
1558793481.53,-0.335645824671,-15.0,100,100
1558793481.73,0.61334079504,-15.0,100,100
1558793481.94,2.02509379387,-15.0,100,100
1558793482.14,3.92242717743,-15.0,100,100
1558793482.35,6.15086078644,-15.0,100,100
1558793482.55,8.38375663757,-15.0,100,100
1558793482.75,10.6406726837,-15.0,100,100
1558793482.96,12.8645067215,-15.0,100,100
1558793483.16,14.6583452225,-15.0,100,100
1558793483.36,16.5231838226,-15.0,100,100
1558793483.57,18.5679512024,-15.0,100,100
1558793483.77,20.2114982605,-15.0,100,100
1558793483.98,21.666847229,-15.0,100,100
1558793484.18,22.907781601,-15.0,100,100
1558793484.38,23.608417511,-15.0,100,100
1558793484.59,23.8098144531,-15.0,100,100
1558793484.79,23.7960739136,-15.0,100,100
1558793485.0,23.4355583191,-15.0,100,100
1558793485.2,22.4229545593,-15.0,100,100
1558793485.4,20.9403514862,-15.0,100,100
1558793485.61,19.1471710205,-15.0,100,100
1558793485.81,16.818359375,-15.0,100,100
1558793486.02,14.1480703354,-15.0,100,100
1558793486.13,0.0,0.0,100,100
1558793499.58,-4.27460241318,-15.0,100,100
1558793499.79,-7.51719903946,-15.0,100,100
1558793499.99,-9.64614486694,-15.0,100,100
1558793500.2,-11.2023591995,-15.0,100,100
1558793500.4,-12.3329086304,-15.0,100,100
1558793500.61,-12.9729452133,-15.0,100,100
1558793500.81,-13.2625722885,-15.0,100,100
1558793501.01,-13.2724456787,-15.0,100,100
1558793501.22,-12.8295078278,-15.0,100,100
1558793501.42,-11.9854574203,-15.0,100,100
1558793501.63,-11.1160488129,-15.0,100,100
1558793501.83,-9.9360294342,-15.0,100,100
1558793502.03,-8.3265247345,-15.0,100,100
1558793502.24,-6.74310970306,-15.0,100,100
1558793502.44,-4.80682086945,-15.0,100,100
1558793502.64,-2.37124681473,-15.0,100,100
1558793502.85,0.45157507062,-15.0,100,100
1558793503.05,3.29727697372,-15.0,100,100
1558793503.26,6.3910946846,-15.0,100,100
1558793503.46,9.66115093231,-15.0,100,100
1558793503.67,12.7162017822,-15.0,100,100
1558793503.87,15.6121330261,-15.0,100,100
1558793504.07,18.3106651306,-15.0,100,100
1558793504.28,20.5141220093,-15.0,100,100
1558793504.38,0.0,0.0,100,100
1558793533.75,0.916303038597,-15.0,100,100
1558793533.95,2.60876750946,-15.0,100,100
1558793534.15,5.06881046295,-15.0,100,100
1558793534.35,8.18918228149,-15.0,100,100
1558793534.56,11.7838230133,-15.0,100,100
1558793534.76,15.3557128906,-15.0,100,100
1558793534.97,18.8227176666,-15.0,100,100
1558793535.17,22.0951690674,-15.0,100,100
1558793535.37,25.1711406708,-15.0,100,100
1558793535.58,27.7105426788,-15.0,100,100
1558793535.78,30.0891933441,-15.0,100,100
1558793535.99,32.0923995972,-15.0,100,100
1558793536.19,33.4847984314,-15.0,100,100
1558793536.39,34.5361824036,-15.0,100,100
1558793536.6,35.092300415,-15.0,100,100
1558793536.8,34.5497283936,-15.0,100,100
1558793537.01,33.1176490784,-15.0,100,100
1558793537.21,31.4111766815,-15.0,100,100
1558793537.41,28.4806594849,-15.0,100,100
1558793537.62,26.0731964111,-15.0,100,100
1558793537.82,22.9733123779,-15.0,100,100
1558793538.03,20.415725708,-15.0,100,100
1558793538.23,18.1241378784,-15.0,100,100
1558793538.44,15.9289388657,-15.0,100,100
1558793538.54,0.0,0.0,100,100
1558793577.32,0.0874581858516,-15.0,100,100
1558793577.53,-0.509912371635,-15.0,100,100
1558793577.73,-1.99615037441,-15.0,100,100
1558793577.93,-4.28628444672,-15.0,100,100
1558793578.14,-6.66378450394,-15.0,100,100
1558793578.34,-9.3230266571,-15.0,100,100
1558793578.55,-11.6706981659,-15.0,100,100
1558793578.75,-13.5232839584,-15.0,100,100
1558793578.95,-14.8562774658,-15.0,100,100
1558793579.16,-15.8592195511,-15.0,100,100
1558793579.36,-16.2845420837,-15.0,100,100
1558793579.57,-15.9244775772,-15.0,100,100
1558793579.77,-14.8508405685,-15.0,100,100
1558793579.97,-12.7591352463,-15.0,100,100
1558793580.18,-10.3089313507,-15.0,100,100
1558793580.38,-7.09861040115,-15.0,100,100
1558793580.58,-3.19887733459,-15.0,100,100
1558793580.79,0.931815326214,-15.0,100,100
1558793580.99,5.75238800049,-15.0,100,100
1558793581.2,10.5841875076,-15.0,100,100
1558793581.4,15.0566864014,-15.0,100,100
1558793581.6,19.6890945435,-15.0,100,100
1558793581.81,23.8647041321,-15.0,100,100
1558793582.01,27.5113658905,-15.0,100,100
1558793582.12,0.0,0.0,100,100
1558793786.25,-0.695676505566,0.0,100,100
1558793786.46,-1.57074034214,0.0,100,100
1558793786.66,-2.76759648323,0.0,100,100
1558793786.87,-4.22009944916,0.0,100,100
1558793787.07,-5.54796886444,0.0,100,100
1558793787.27,-6.56468677521,0.0,100,100
1558793787.47,-7.46218347549,0.0,100,100
1558793787.68,-7.93217325211,0.0,100,100
1558793787.88,-7.58138418198,0.0,100,100
1558793788.09,-6.27188968658,0.0,100,100
1558793788.29,-4.12819194794,0.0,100,100
1558793788.5,-1.1489392519,0.0,100,100
1558793788.7,2.70967149734,0.0,100,100
1558793788.9,7.46983098984,0.0,100,100
1558793789.11,13.1066160202,0.0,100,100
1558793789.31,19.8561992645,0.0,100,100
1558793789.52,27.3538742065,0.0,100,100
1558793789.72,35.7508430481,0.0,100,100
1558793789.92,45.0164222717,0.0,100,100
1558793790.13,55.5298843384,0.0,100,100
1558793790.33,66.4483413696,0.0,100,100
1558793790.54,77.6879501343,0.0,100,100
1558793790.74,89.7701339722,0.0,100,100
1558793790.94,100.0,0.0,100,100
1558793791.15,100.0,0.0,100,100
1558793791.35,100.0,0.0,100,100
1558793791.55,100.0,0.0,100,100
1558793791.76,100.0,0.0,100,100
1558793791.96,100.0,0.0,100,100
1558793792.17,100.0,0.0,100,100
1558793792.37,100.0,0.0,100,100
1558793792.58,100.0,0.0,100,100
1558793792.78,100.0,0.0,100,100
1558793792.98,100.0,0.0,100,100
1558793793.19,100.0,0.0,100,100
1558793793.39,100.0,0.0,100,100
1558793793.6,100.0,0.0,100,100
1558793793.8,100.0,0.0,100,100
1558793794.0,100.0,0.0,100,100
1558793794.21,100.0,0.0,100,100
1558793794.41,100.0,0.0,100,100
1558793794.62,100.0,0.0,100,100
1558793794.83,100.0,0.0,100,100
1558793795.03,100.0,0.0,100,100
1558793795.24,100.0,0.0,100,100
1558793795.44,100.0,0.0,100,100
1558793795.65,100.0,0.0,100,100
1558793795.85,99.8192596436,0.0,100,100
1558793796.06,97.8933334351,0.0,100,100
1558793796.26,94.8961715698,0.0,100,100
1558793796.46,90.8259658813,0.0,100,100
1558793796.67,85.3545913696,0.0,100,100
1558793796.87,78.9913406372,0.0,100,100
1558793797.07,71.6555099487,0.0,100,100
1558793797.28,63.2061042786,0.0,100,100
1558793797.48,53.4296340942,0.0,100,100
1558793797.69,42.6827049255,0.0,100,100
1558793797.89,31.1294841766,0.0,100,100
1558793798.1,18.7631015778,0.0,100,100
1558793798.3,5.53774738312,0.0,100,100
1558793798.5,54.2408447266,0.0,100,100
1558793798.71,100.0,0.0,100,100
1558793798.91,100.0,0.0,100,100
1558793799.12,100.0,0.0,100,100
1558793799.32,100.0,0.0,100,100
1558793799.52,100.0,0.0,100,100
1558793799.73,100.0,0.0,100,100
1558793799.93,100.0,0.0,100,100
1558793800.13,100.0,0.0,100,100
1558793800.34,100.0,0.0,100,100
1558793800.54,100.0,0.0,100,100
1558793800.75,100.0,0.0,100,100
1558793800.95,100.0,0.0,100,100
1558793801.04,0.0,0.0,100,100
1558793817.53,4.73210477829,0.0,100,100
1558793817.73,9.54204463959,0.0,100,100
1558793817.94,14.303358078,0.0,100,100
1558793818.14,19.1289253235,0.0,100,100
1558793818.35,24.1345672607,0.0,100,100
1558793818.55,29.060792923,0.0,100,100
1558793818.75,34.0100593567,0.0,100,100
1558793818.96,38.97448349,0.0,100,100
1558793819.16,44.2708015442,0.0,100,100
1558793819.36,49.8517799377,0.0,100,100
1558793819.57,55.3458976746,0.0,100,100
1558793819.77,60.7520027161,0.0,100,100
1558793819.98,65.8978729248,0.0,100,100
1558793820.18,70.9719238281,0.0,100,100
1558793820.38,76.0557403564,0.0,100,100
1558793820.59,81.0704421997,0.0,100,100
1558793820.8,86.0803527832,0.0,100,100
1558793821.0,91.1377410889,0.0,100,100
1558793821.2,96.2828521729,0.0,100,100
1558793821.41,100.0,0.0,100,100
1558793821.61,100.0,0.0,100,100
1558793821.83,100.0,0.0,100,100
1558793822.03,100.0,0.0,100,100
1558793822.23,100.0,0.0,100,100
1558793822.44,100.0,0.0,100,100
1558793822.64,100.0,0.0,100,100
1558793822.85,100.0,0.0,100,100
1558793823.05,100.0,0.0,100,100
1558793823.25,100.0,0.0,100,100
1558793823.46,100.0,0.0,100,100
1558793823.66,100.0,0.0,100,100
1558793823.87,100.0,0.0,100,100
1558793824.07,100.0,0.0,100,100
1558793824.27,100.0,0.0,100,100
1558793824.48,100.0,0.0,100,100
1558793824.68,100.0,0.0,100,100
1558793824.88,100.0,0.0,100,100
1558793825.09,100.0,0.0,100,100
1558793825.29,100.0,0.0,100,100
1558793825.5,100.0,0.0,100,100
1558793825.7,100.0,0.0,100,100
1558793825.9,100.0,0.0,100,100
1558793826.11,100.0,0.0,100,100
1558793826.31,100.0,0.0,100,100
1558793826.52,99.4079360962,0.0,100,100
1558793826.72,98.5306091309,0.0,100,100
1558793826.92,97.7083816528,0.0,100,100
1558793827.13,96.8841018677,0.0,100,100
1558793827.33,95.8886566162,0.0,100,100
1558793827.54,94.5874710083,0.0,100,100
1558793827.74,93.0268630981,0.0,100,100
1558793827.94,91.0314102173,0.0,100,100
1558793828.15,88.871421814,0.0,100,100
1558793828.35,86.3655548096,0.0,100,100
1558793828.56,83.6108016968,0.0,100,100
1558793828.76,80.5336990356,0.0,100,100
1558793828.97,76.9799880981,0.0,100,100
1558793829.17,72.875831604,0.0,100,100
1558793829.37,68.3360443115,0.0,100,100
1558793829.58,63.4027442932,0.0,100,100
1558793829.78,58.0596008301,0.0,100,100
1558793829.99,52.49584198,0.0,100,100
1558793830.19,46.8482131958,0.0,100,100
1558793830.39,40.8754882812,0.0,100,100
1558793830.6,34.4295005798,0.0,100,100
1558793830.8,27.4847793579,0.0,100,100
1558793831.0,20.0828113556,0.0,100,100
1558793831.21,12.3105716705,0.0,100,100
1558793831.41,4.21094417572,0.0,100,100
1558793831.61,-4.19973564148,0.0,100,100
1558793831.82,-12.7110738754,0.0,100,100
1558793832.03,-21.5095653534,0.0,100,100
1558793832.23,-30.643239975,0.0,100,100
1558793832.33,0.0,0.0,100,100
1558793842.78,4.66679143906,0.0,100,100
1558793842.98,9.54621219635,0.0,100,100
1558793843.18,14.5304689407,0.0,100,100
1558793843.38,19.9403438568,0.0,100,100
1558793843.59,25.9873828888,0.0,100,100
1558793843.79,32.631061554,0.0,100,100
1558793844.0,39.7156562805,0.0,100,100
1558793844.2,46.8597717285,0.0,100,100
1558793844.4,53.6708602905,0.0,100,100
1558793844.61,60.2462120056,0.0,100,100
1558793844.82,66.7149124146,0.0,100,100
1558793845.02,73.4252624512,0.0,100,100
1558793845.22,80.292930603,0.0,100,100
1558793845.42,86.8011398315,0.0,100,100
1558793845.63,93.420463562,0.0,100,100
1558793845.83,100.0,0.0,100,100
1558793846.04,100.0,0.0,100,100
1558793846.24,100.0,0.0,100,100
1558793846.45,100.0,0.0,100,100
1558793846.65,100.0,0.0,100,100
1558793846.85,100.0,0.0,100,100
1558793847.06,100.0,0.0,100,100
1558793847.26,100.0,0.0,100,100
1558793847.46,100.0,0.0,100,100
1558793847.67,100.0,0.0,100,100
1558793847.87,100.0,0.0,100,100
1558793848.08,100.0,0.0,100,100
1558793848.28,100.0,0.0,100,100
1558793848.49,100.0,0.0,100,100
1558793848.69,100.0,0.0,100,100
1558793848.89,99.8721160889,0.0,100,100
1558793849.1,99.3341903687,0.0,100,100
1558793849.3,98.4318695068,0.0,100,100
1558793849.51,97.6055221558,0.0,100,100
1558793849.71,96.6832199097,0.0,100,100
1558793849.91,95.3437042236,0.0,100,100
1558793850.12,93.5885925293,0.0,100,100
1558793850.32,91.2728118896,0.0,100,100
1558793850.52,88.384437561,0.0,100,100
1558793850.73,85.4082870483,0.0,100,100
1558793850.93,82.5098190308,0.0,100,100
1558793851.13,79.4380187988,0.0,100,100
1558793851.34,75.8509979248,0.0,100,100
1558793851.54,71.3889694214,0.0,100,100
1558793851.75,65.9461135864,0.0,100,100
1558793851.95,59.8699531555,0.0,100,100
1558793852.16,53.3108901978,0.0,100,100
1558793852.36,45.9922485352,0.0,100,100
1558793852.56,37.6795730591,0.0,100,100
1558793852.77,28.5803890228,0.0,100,100
1558793852.97,19.2500514984,0.0,100,100
1558793853.18,9.28298473358,0.0,100,100
1558793853.38,-1.26276659966,0.0,100,100
1558793853.58,-12.3152103424,0.0,100,100
1558793853.79,-23.6580886841,0.0,100,100
1558793853.99,-35.0171012878,0.0,100,100
1558793854.2,-46.3174324036,0.0,100,100
1558793854.4,-57.2659339905,0.0,100,100
1558793854.6,-67.7951202393,0.0,100,100
1558793854.81,-78.3839492798,0.0,100,100
1558793855.01,-89.0902023315,0.0,100,100
1558793855.22,-99.7828140259,0.0,100,100
1558793855.42,-100.0,0.0,100,100
1558793855.62,-100.0,0.0,100,100
1558793855.83,-100.0,0.0,100,100
1558793856.03,-100.0,0.0,100,100
1558793856.24,-100.0,0.0,100,100
1558793856.44,-100.0,0.0,100,100
1558793856.64,-100.0,0.0,100,100
1558793856.85,-100.0,0.0,100,100
1558793857.05,-100.0,0.0,100,100
1558793857.26,-100.0,0.0,100,100
1558793857.46,-100.0,0.0,100,100
1558793857.66,-100.0,0.0,100,100
1558793857.87,-100.0,0.0,100,100
1558793858.07,-100.0,0.0,100,100
1558793858.27,-100.0,0.0,100,100
1558793858.48,-100.0,0.0,100,100
1558793858.68,-100.0,0.0,100,100
1558793858.89,-100.0,0.0,100,100
1558793859.09,-100.0,0.0,100,100
1558793859.29,-100.0,0.0,100,100
1558793859.5,-100.0,0.0,100,100
1558793859.7,-100.0,0.0,100,100
1558793859.91,-100.0,0.0,100,100
1558793860.11,-100.0,0.0,100,100
1558793860.32,-100.0,0.0,100,100
1558793860.52,-100.0,0.0,100,100
1558793860.72,-100.0,0.0,100,100
1558793860.94,-100.0,0.0,100,100
1558793861.14,-100.0,0.0,100,100
1558793861.35,-99.7959442139,0.0,100,100
1558793861.55,-99.2145767212,0.0,100,100
1558793861.75,-98.688079834,0.0,100,100
1558793861.96,-97.9757766724,0.0,100,100
1558793862.16,-96.7651367188,0.0,100,100
1558793862.36,-94.9109420776,0.0,100,100
1558793862.57,-92.4220657349,0.0,100,100
1558793862.77,-89.4553527832,0.0,100,100
1558793862.98,-86.4286804199,0.0,100,100
1558793863.18,-83.4267501831,0.0,100,100
1558793863.39,-80.0173950195,0.0,100,100
1558793863.59,-76.0475158691,0.0,100,100
1558793863.79,-71.4267196655,0.0,100,100
1558793864.0,-66.2683944702,0.0,100,100
1558793864.2,-60.779750824,0.0,100,100
1558793864.41,-55.0017471313,0.0,100,100
1558793864.61,-49.0406684875,0.0,100,100
1558793864.81,-42.6795806885,0.0,100,100
1558793865.02,-35.8337440491,0.0,100,100
1558793865.22,-28.7824840546,0.0,100,100
1558793865.42,-21.7907562256,0.0,100,100
1558793865.63,-14.8080224991,0.0,100,100
1558793865.83,-8.06401062012,0.0,100,100
1558793866.04,-1.41243362427,0.0,100,100
1558793866.24,5.42424440384,0.0,100,100
1558793866.44,12.2526350021,0.0,100,100
1558793866.65,19.0845909119,0.0,100,100
1558793866.85,25.9235591888,0.0,100,100
1558793867.06,32.9741821289,0.0,100,100
1558793867.26,40.3798065186,0.0,100,100
1558793867.47,47.7000999451,0.0,100,100
1558793867.67,54.7238273621,0.0,100,100
1558793867.87,61.5360183716,0.0,100,100
1558793868.08,68.2520523071,0.0,100,100
1558793868.28,74.9315795898,0.0,100,100
1558793868.48,81.6533966064,0.0,100,100
1558793868.69,88.5913848877,0.0,100,100
1558793868.89,95.8798065186,0.0,100,100
1558793869.1,100.0,0.0,100,100
1558793869.3,100.0,0.0,100,100
1558793869.5,100.0,0.0,100,100
1558793869.71,100.0,0.0,100,100
1558793869.91,100.0,0.0,100,100
1558793870.12,100.0,0.0,100,100
1558793870.32,100.0,0.0,100,100
1558793870.52,100.0,0.0,100,100
1558793870.73,100.0,0.0,100,100
1558793870.93,100.0,0.0,100,100
1558793871.14,100.0,0.0,100,100
1558793871.34,100.0,0.0,100,100
1558793871.54,100.0,0.0,100,100
1558793871.75,100.0,0.0,100,100
1558793871.95,100.0,0.0,100,100
1558793872.15,100.0,0.0,100,100
1558793872.36,100.0,0.0,100,100
1558793872.56,100.0,0.0,100,100
1558793872.77,100.0,0.0,100,100
1558793872.97,100.0,0.0,100,100
1558793873.18,100.0,0.0,100,100
Motor & Servo REQ error
[101, 0, 0, 0, 0, 0, 255]
1558793873.38,100.0,0.0,100,100
1558793873.58,100.0,0.0,100,100
1558793873.79,100.0,0.0,100,100
1558793873.99,99.9866027832,0.0,100,100
1558793874.2,99.7538909912,0.0,100,100
1558793874.4,99.1717453003,0.0,100,100
1558793874.6,98.1125259399,0.0,100,100
1558793874.81,96.9748687744,0.0,100,100
Motor & Servo REQ error
[101, 0, 0, 0, 0, 0, 255]
1558793875.01,95.9475402832,0.0,100,100
1558793875.22,94.8381271362,0.0,100,100
1558793875.42,93.8966674805,0.0,100,100
1558793875.62,93.162651062,0.0,100,100
1558793875.82,92.3934783936,0.0,100,100
1558793876.03,91.6857833862,0.0,100,100
1558793876.24,91.0136032104,0.0,100,100
1558793876.44,90.2987289429,0.0,100,100
1558793876.64,89.6574707031,0.0,100,100
1558793876.85,89.1463623047,0.0,100,100
1558793877.05,89.0425186157,0.0,100,100
1558793877.26,89.3074264526,0.0,100,100
1558793877.46,90.114616394,0.0,100,100
1558793877.66,91.6611175537,0.0,100,100
1558793877.86,94.0946273804,0.0,100,100
1558793878.07,97.4319458008,0.0,100,100
1558793878.27,100.0,0.0,100,100
1558793878.48,100.0,0.0,100,100
1558793878.68,100.0,0.0,100,100
1558793878.89,100.0,0.0,100,100
1558793879.09,100.0,0.0,100,100
1558793879.3,100.0,0.0,100,100
1558793879.5,100.0,0.0,100,100
1558793879.7,100.0,0.0,100,100
1558793879.91,100.0,0.0,100,100
1558793880.11,100.0,0.0,100,100
1558793880.31,100.0,0.0,100,100
1558793880.52,100.0,0.0,100,100
1558793880.72,100.0,0.0,100,100
1558793880.93,100.0,0.0,100,100
1558793881.13,100.0,0.0,100,100
1558793881.34,100.0,0.0,100,100
1558793881.54,100.0,0.0,100,100
1558793881.74,100.0,0.0,100,100
1558793881.94,100.0,0.0,100,100
1558793882.15,100.0,0.0,100,100
1558793882.36,100.0,0.0,100,100
1558793882.56,100.0,0.0,100,100
1558793882.76,100.0,0.0,100,100
1558793882.97,100.0,0.0,100,100
1558793883.17,100.0,0.0,100,100
1558793883.37,100.0,0.0,100,100
1558793883.58,100.0,0.0,100,100
1558793883.78,99.5362319946,0.0,100,100
1558793883.98,98.3151931763,0.0,100,100
1558793884.19,96.4204025269,0.0,100,100
1558793884.4,94.2312850952,0.0,100,100
1558793884.6,91.6201782227,0.0,100,100
1558793884.8,88.7812957764,0.0,100,100
1558793885.01,85.7260131836,0.0,100,100
1558793885.21,82.2185211182,0.0,100,100
1558793885.41,78.1039810181,0.0,100,100
1558793885.62,73.4844894409,0.0,100,100
1558793885.82,68.6459884644,0.0,100,100
1558793886.03,63.4751815796,0.0,100,100
1558793886.23,58.2373123169,0.0,100,100
1558793886.43,53.0069160461,0.0,100,100
1558793886.64,47.3535995483,0.0,100,100
Motor & Servo REQ error
[101, 0, 0, 0, 0, 0, 255]
1558793886.84,41.2379226685,0.0,100,100
1558793887.05,34.9345436096,0.0,100,100
1558793887.25,28.9360027313,0.0,100,100
1558793887.45,23.0534934998,0.0,100,100
1558793887.66,16.9012870789,0.0,100,100
1558793887.86,10.664018631,0.0,100,100
1558793888.06,4.38367033005,0.0,100,100
1558793888.27,-1.76429080963,0.0,100,100
1558793888.47,-7.77909755707,0.0,100,100
1558793888.68,-13.8386535645,0.0,100,100
1558793888.88,-20.0079040527,0.0,100,100
1558793889.08,-26.2073459625,0.0,100,100
1558793889.29,-32.5771026611,0.0,100,100
1558793889.49,-39.0321769714,0.0,100,100
1558793889.7,-45.6699867249,0.0,100,100
1558793889.9,-52.6101493835,0.0,100,100
1558793890.11,-59.9050750732,0.0,100,100
1558793890.31,-67.4792098999,0.0,100,100
1558793890.51,-75.2030410767,0.0,100,100
1558793890.72,-82.9331665039,0.0,100,100
1558793890.92,-90.9174499512,0.0,100,100
1558793891.12,-99.0470199585,0.0,100,100
1558793891.33,-100.0,0.0,100,100
1558793891.53,-100.0,0.0,100,100
1558793891.74,-100.0,0.0,100,100
1558793891.94,-100.0,0.0,100,100
1558793892.15,-100.0,0.0,100,100
1558793892.35,-100.0,0.0,100,100
1558793892.55,-100.0,0.0,100,100
1558793892.76,-100.0,0.0,100,100
1558793892.96,-100.0,0.0,100,100
1558793893.16,-100.0,0.0,100,100
1558793893.37,-100.0,0.0,100,100
1558793893.57,-100.0,0.0,100,100
1558793893.78,-100.0,0.0,100,100
1558793893.98,-100.0,0.0,100,100
1558793894.18,-100.0,0.0,100,100
1558793894.39,-100.0,0.0,100,100
1558793894.59,-100.0,0.0,100,100
